committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00486845,LCV VICTORY FUND,2020,M5,202005209239333436,24,1407663,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1407663,N,,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2020-04-10 00:00:00,2020-04-10 00:00:00,34.18,5459.16,001,Administrative/Salary/Overhead Expenses ,O,,,P80001571,"TRUMP, DONALD J",,DONALD J,,TRUMP,,P,US,00,REP,,,,,,,,"COLLINS, PATRICK",2020-05-20 00:00:00,,,,G2020,,,,PATRICK,,COLLINS,VVAG5APRPH5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4052020201762138867,4052620201763084200,,,f,t,2020-05-20 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?202005209239333436
C00486845,LCV VICTORY FUND,2016,12G,201702149049695352,24,1148958,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075161,1119796,A,,DIGITAL  AD BUY,2016-10-07 00:00:00,2016-10-11 00:00:00,41875.60,2387260.31,,,S,,,S6NV00200,"CORTEZ MASTO, CATHERINE",,CATHERINE,,CORTEZ MASTO,,S,NV,00,DEM,,,,,,,,"COLLINS, PATRICK",2017-02-14 00:00:00,,,,G2016,,,,PATRICK,,COLLINS,EC786D2D91DAB4DAEAAD,,C,CHANGE,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4021720171370987521,4021720171370992040,,,f,t,2017-02-14 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702149049695352
C00486845,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,2010,30G,10932005887,,522165,AMERICA'S FAMILIES FIRST ACTION FUND,,,,"2715 M ST NW, SUITE 100",,WASHINGTON,DC,20007,522165,N,,PARTNER FIELD CAMPAIGN,2010-10-26 00:00:00,,20000.00,193899.17,,,S,,,H8VA05106,"PERRIELLO, TOM S.P. REP.",,TOM S.P. REP.,,PERRIELLO,,H,VA,05,DEM,,,,,,,,"COLLINS, PATRICK",2010-12-02 00:00:00,,,,G2010,,,,,,,EB9C526E5C1894DD0B73,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120420101132114211,4012020111133827788,,,f,t,2010-12-02 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?10932005887
C00486845,LCV VICTORY FUND,2022,30G,202212089550347515,24,1670599,STONE'S PHONES,,,,41750 RANCHO LAS PALMAS DR,STE E3,RANCHO MIRAGE,CA,922705512,1670599,N,0,GOTV PHONE CALLS,2022-10-21 00:00:00,2022-10-21 00:00:00,37500.15,1517511.24,004,Advertising Expenses ,S,,,S2WI00441,"BARNES, MANDELA",,MANDELA,,BARNES,,S,WI,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARKX76,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925151,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347515
C00486845,LCV VICTORY FUND,2018,30G,201812069135014796,24,1299503,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075161,1299503,N,,TV AD BUY,2018-10-22 00:00:00,2018-10-23 00:00:00,1502241.00,2052974.74,004,Advertising Expenses ,O,,,S8FL00273,"SCOTT, RICK",,RICK,,SCOTT,,S,FL,00,REP,,,,,,,,"COLLINS, PATRICK",2018-12-06 00:00:00,,,,G2018,,,,PATRICK,,COLLINS,VVAG59YDHS9,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120720181620535331,4020820191638705690,,,f,t,2018-12-06 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201812069135014796
C00486845,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,2014,M8,14970675283,24,947093,SIR SPEEDY,,,,2001 L ST NW,,WASHINGTON,DC,200364905,947093,N,,MAILERS-PRINTING,2014-08-11 00:00:00,2014-07-08 00:00:00,24.46,74.93,,,S,,,S4GA11277,"NUNN, MARY MICHELLE",,MARY,MICHELLE,NUNN,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2014-08-20 00:00:00,,,,G2014,,,,PATRICK,,COLLINS,ED0DC17C458D44661859,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4082120141220982859,4091220141221592146,,,f,t,2014-08-20 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?14970675283
C00486845,LCV VICTORY FUND,2020,M10,202010209297463286,24,1457585,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1457585,N,,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2020-09-08 00:00:00,2020-09-08 00:00:00,15.19,137472.69,001,Administrative/Salary/Overhead Expenses ,O,,,H0NJ02155,"RICHTER, DAVID",,DAVID,,RICHTER,,H,NJ,03,REP,,,,,,,,"COLLINS, PATRICK",2020-10-20 00:00:00,,,,G2020,,,,PATRICK,,COLLINS,VVAG5AQ25K3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102120201882236836,4120520201964938683,,,f,t,2020-10-20 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?202010209297463286
C00486845,LCV VICTORY FUND,2022,M10,202210209537740889,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-30 00:00:00,2022-10-07 00:00:00,7508.00,45454.88,004,Advertising Expenses ,S,,,H8IA03124,"AXNE, CINDY",,CINDY,,AXNE,,H,IA,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHT73,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804611,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740889
C00486845,LCV VICTORY FUND,2019,M9,201909209163448486,24,1353193,"MISSION CONTROL, INC.",,,,624 HEBRON AVE,STE 200,GLASTONBURY,CT,060335006,1353193,N,,MAILER & POSTAGE,2019-08-27 00:00:00,2019-08-28 00:00:00,30054.00,228670.67,006,Campaign Materials,S,,,H8NC09123,"MCCREADY, DANIEL",,DANIEL,,MCCREADY,,H,NC,09,DEM,,,,,,,,"COLLINS, PATRICK",2019-09-20 00:00:00,,,,S2019,SPECIAL GENERAL,,,PATRICK,,COLLINS,VVAG5AMHG33,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020191673216884,4092020191673219909,,,f,t,2019-09-20 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201909209163448486
C00486845,LCV VICTORY FUND,2020,12G,202010229332715777,24,1461737,THE STRATEGY GROUP LLC,,,,730 N FRANKLIN ST,STE 404,CHICAGO,IL,606547205,1461737,N,,MAILER & POSTAGE,2020-10-02 00:00:00,2020-10-05 00:00:00,30853.53,13284629.72,006,Campaign Materials,O,,,P80001571,"TRUMP, DONALD J",,DONALD J,,TRUMP,,P,US,00,REP,,,,,,,,"COLLINS, PATRICK",2020-10-22 00:00:00,,,,G2020,,,,PATRICK,,COLLINS,VVAG5AQ6SN5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102320201882762959,4121720201975293527,,,f,t,2020-10-22 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?202010229332715777
C00486845,LCV VICTORY FUND,2018,30G,201812069135014786,24,1299503,PRIORITIES USA ACTION,,,,601 13TH ST NW,STE 610N,WASHINGTON,DC,200053807,1299503,N,,INKIND: DIGITAL AD PRODUCTION,2018-10-19 00:00:00,2018-10-19 00:00:00,6166.16,126577.33,004,Advertising Expenses ,S,,,H8CA10126,"HARDER, JOSH",,JOSH,,HARDER,,H,CA,10,DEM,C00495861,,,,,,,"COLLINS, PATRICK",2018-12-06 00:00:00,,,,G2018,,,,PATRICK,,COLLINS,VVAG59YA1P7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120720181620535331,4020820191638705650,,,f,t,2018-12-06 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201812069135014786
C00486845,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,2010,Q3,10991369155,,501331,AHA DIRECT,,,,"1600 WILSON BLVD., SUITE 300",,ARLINGTON,VA,22209,501331,N,,SEPTEMBER ACQUISITION APPEAL,2010-09-15 00:00:00,,3023.14,4091.31,,,S,X,,S0PA00434,"SESTAK, JOSEPH",,JOSEPH,,SESTAK,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2010-10-15 00:00:00,,,,G2010,,,,,,,E3BD7F5D09BFA45BB905,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4101520101130368715,4101920101130437130,,,f,t,2010-10-15 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?10991369155
C00486845,LCV VICTORY FUND,2012,M10,12963741091,24,842034,"PRODUCTION MANAGEMENT GROUP,",,,,6940 COLUMBIA GATEWAY DR STE 220,,COLUMBIA,MD,21046,821871,A,,PYMT OF EST $5924.93 REPORTED ON 9/17 48 HR REPORT - MAILER - POSTAGE,2012-09-20 00:00:00,,5756.33,572919.26,,,S,X,,P80003338,"OBAMA, BARACK",,BARACK,,OBAMA,,P,DC,00,DEM,,,,,,,,"COLLINS, PATRICK",2012-10-19 00:00:00,,,,G2012,,,,PATRICK,,COLLINS,EBB9A26EDB72647CB98D,,C,CHANGE,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4121420121174852364,4011020131178027470,,,f,t,2012-12-14 00:00:00,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?12963741091
